order_id,guest_id,activity id,activity_name,date_booking,country_activity,device_type
105039,131845,7014,Activity 7014,6/11/16,Singapore,Mobile
124259,152534,1625,Activity 1625,27/12/16,Singapore,Mobile
117873,146194,4654,Activity 4654,15/12/16,Singapore,Mobile
99735,126083,9392,Activity 9392,23/10/16,Thailand,Mobile
120752,149007,1625,Activity 1625,21/12/16,Singapore,PC
124632,151744,7051,Activity 7051,27/12/16,Singapore,PC
66660,83275,10277,Activity 10277,29/6/16,Japan,Mobile
109886,137486,7051,Activity 7051,22/11/16,Singapore,Mobile
100719,119837,3481,Activity 3481,26/10/16,Indonesia,Mobile
83534,106781,3087,Activity 3087,1/9/16,Indonesia,Mobile
76240,98234,2311,Activity 2311,8/8/16,Japan,PC
69680,78033,2892,Activity 2892,13/7/16,Japan,PC
104232,131046,7051,Activity 7051,4/11/16,Singapore,Mobile
127180,155328,1625,Activity 1625,31/12/16,Singapore,PC
104323,131183,7014,Activity 7014,4/11/16,Singapore,PC
126995,57638,7092,Activity 7092,31/12/16,Singapore,Mobile
105091,131993,7014,Activity 7014,6/11/16,Singapore,Mobile
86057,101744,10277,Activity 10277,9/9/16,Japan,Mobile
75211,96425,3481,Activity 3481,4/8/16,Indonesia,PC
100904,127455,1625,Activity 1625,26/10/16,Singapore,Mobile
114726,142759,10277,Activity 10277,8/12/16,Japan,PC
75538,97632,9392,Activity 9392,6/8/16,Thailand,Mobile
118892,147144,4654,Activity 4654,17/12/16,Singapore,PC
88798,92446,547,Activity 547,17/9/16,Japan,PC
105260,131330,3481,Activity 3481,7/11/16,Indonesia,Mobile
75160,96553,478,Activity 478,4/8/16,Japan,PC
84784,108092,1625,Activity 1625,5/9/16,Singapore,Mobile
104097,130916,1625,Activity 1625,4/11/16,Singapore,PC
126366,154611,7014,Activity 7014,30/12/16,Singapore,Mobile
89267,112982,3929,Activity 3929,19/9/16,Japan,PC
100032,126444,7496,Activity 7496,24/10/16,Singapore,PC
80854,104182,9906,Activity 9906,23/8/16,Singapore,Mobile
108860,136247,2237,Activity 2237,19/11/16,Japan,PC
70818,91720,860,Activity 860,17/7/16,Indonesia,PC
105852,132923,9215,Activity 9215,9/11/16,Indonesia,Mobile
80979,104339,7347,Activity 7347,24/8/16,Thailand,Mobile
91141,114370,10277,Activity 10277,26/9/16,Japan,Mobile
122636,150866,7051,Activity 7051,24/12/16,Singapore,Mobile
109505,123103,4410,Activity 4410,21/11/16,Japan,PC
67484,84415,9215,Activity 9215,3/7/16,Indonesia,
90949,111174,1767,Activity 1767,26/9/16,Japan,Mobile
108446,135756,5405,Activity 5405,17/11/16,Thailand,Mobile
103814,130537,9215,Activity 9215,3/11/16,Indonesia,PC
96197,121834,7660,Activity 7660,13/10/16,Singapore,Mobile
98168,124224,9392,Activity 9392,19/10/16,Thailand,Mobile
102599,129191,10277,Activity 10277,31/10/16,Japan,PC
91325,115639,10277,Activity 10277,27/9/16,Japan,Mobile
67029,67749,4241,Activity 4241,1/7/16,Japan,PC
126080,154339,4654,Activity 4654,29/12/16,Singapore,Mobile
96465,121082,7051,Activity 7051,14/10/16,Singapore,Mobile
104477,131353,7051,Activity 7051,5/11/16,Singapore,Mobile
95921,121493,1625,Activity 1625,12/10/16,Singapore,Mobile
96376,121971,7098,Activity 7098,13/10/16,Singapore,Mobile
77090,100060,7098,Activity 7098,11/8/16,Singapore,Mobile
102152,128689,9463,Activity 9463,29/10/16,Thailand,Mobile
120963,149214,1625,Activity 1625,21/12/16,Singapore,Mobile
122049,150243,7051,Activity 7051,23/12/16,Singapore,PC
70557,80937,4209,Activity 4209,16/7/16,Japan,Mobile
120475,142828,10277,Activity 10277,20/12/16,Japan,PC
74710,96911,10277,Activity 10277,3/8/16,Japan,PC
88298,111723,7012,Activity 7012,15/9/16,Thailand,Mobile
95384,120468,7097,Activity 7097,11/10/16,Singapore,PC
73958,95955,3481,Activity 3481,31/7/16,Indonesia,PC
82821,106227,7245,Activity 7245,30/8/16,Japan,Mobile
124099,152359,10190,Activity 10190,27/12/16,Japan,PC
110565,138273,1625,Activity 1625,25/11/16,Singapore,Mobile
97990,123986,9463,Activity 9463,18/10/16,Thailand,Mobile
94368,119512,3056,Activity 3056,7/10/16,Singapore,PC
100223,126680,3481,Activity 3481,25/10/16,Indonesia,PC
105253,132177,7014,Activity 7014,7/11/16,Singapore,Mobile
75794,98281,1686,Activity 1686,7/8/16,Japan,PC
102688,129310,10277,Activity 10277,31/10/16,Japan,PC
69802,82465,3393,Activity 3393,13/7/16,Indonesia,PC
123176,151396,7051,Activity 7051,25/12/16,Singapore,Mobile
93686,118694,10277,Activity 10277,5/10/16,Japan,Mobile
88707,112248,7017,Activity 7017,17/9/16,Singapore,Mobile
116187,143800,4241,Activity 4241,11/12/16,Japan,PC
123837,152059,1205,Activity 1205,26/12/16,Singapore,PC
75433,97192,3481,Activity 3481,5/8/16,Indonesia,Mobile
102679,129295,1625,Activity 1625,31/10/16,Singapore,Mobile
118411,146692,1625,Activity 1625,16/12/16,Singapore,Mobile
113603,25440,7092,Activity 7092,5/12/16,Singapore,Mobile
105716,132731,1625,Activity 1625,8/11/16,Singapore,PC
113342,141288,10277,Activity 10277,4/12/16,Japan,PC
126357,154300,1625,Activity 1625,30/12/16,Singapore,PC
112133,104134,5444,Activity 5444,30/11/16,Japan,PC
104607,130200,7092,Activity 7092,5/11/16,Singapore,PC
91270,115586,4565,Activity 4565,27/9/16,Japan,PC
106570,133682,10277,Activity 10277,11/11/16,Japan,Mobile
115217,143435,7051,Activity 7051,9/12/16,Singapore,Mobile
88030,111308,5389,Activity 5389,14/9/16,Thailand,Mobile
88943,112022,1625,Activity 1625,18/9/16,Singapore,Mobile
93780,118827,5444,Activity 5444,5/10/16,Japan,PC
117856,146172,9461,Activity 9461,15/12/16,Thailand,PC
115863,143765,10277,Activity 10277,11/12/16,Japan,PC
83372,92734,7245,Activity 7245,1/9/16,Japan,Mobile
118452,146377,3088,Activity 3088,16/12/16,Singapore,PC
62630,79452,1757,Activity 1757,6/6/16,Japan,PC
120134,141542,10277,Activity 10277,20/12/16,Japan,Mobile
109844,137436,5405,Activity 5405,22/11/16,Thailand,PC
102697,129313,7051,Activity 7051,31/10/16,Singapore,PC
79437,102827,10369,Activity 10369,19/8/16,Singapore,PC
96274,121896,1119,Activity 1119,13/10/16,Indonesia,Mobile
65823,84630,9215,Activity 9215,24/6/16,Indonesia,Mobile
105301,132212,1565,Activity 1565,7/11/16,Singapore,PC
124579,140049,1625,Activity 1625,27/12/16,Singapore,Mobile
120712,148974,1205,Activity 1205,21/12/16,Singapore,Mobile
80811,104149,1119,Activity 1119,23/8/16,Indonesia,Mobile
99389,125162,3056,Activity 3056,22/10/16,Singapore,PC
123731,126729,10277,Activity 10277,26/12/16,Japan,PC
116534,144820,4565,Activity 4565,12/12/16,Japan,PC
70412,91127,6767,Activity 6767,16/7/16,Japan,PC
112863,140761,1625,Activity 1625,3/12/16,Singapore,PC
126604,145829,9906,Activity 9906,30/12/16,Singapore,PC
101805,128361,1625,Activity 1625,29/10/16,Singapore,Mobile
100570,127071,10277,Activity 10277,26/10/16,Japan,PC
118344,146630,7092,Activity 7092,16/12/16,Singapore,Mobile
117685,38668,5590,Activity 5590,15/12/16,Japan,PC
77956,95602,9215,Activity 9215,14/8/16,Indonesia,Mobile
65407,81571,5644,Activity 5644,22/6/16,Japan,PC
107153,134319,8238,Activity 8238,13/11/16,Thailand,Mobile
102720,127332,9461,Activity 9461,31/10/16,Thailand,PC
76439,99146,10369,Activity 10369,9/8/16,Singapore,Mobile
72081,93372,10277,Activity 10277,22/7/16,Japan,Mobile
119966,148195,9461,Activity 9461,19/12/16,Thailand,Mobile
77042,98846,40277,Activity 40277,11/8/16,Japan,
114475,93573,7245,Activity 7245,7/12/16,Japan,Mobile
85733,109118,10277,Activity 10277,8/9/16,Japan,PC
104710,131581,1625,Activity 1625,5/11/16,Singapore,Mobile
83442,106778,7014,Activity 7014,1/9/16,Singapore,PC
108750,136123,7051,Activity 7051,18/11/16,Singapore,PC
85365,108728,7012,Activity 7012,7/9/16,Thailand,Mobile
74788,97018,1565,Activity 1565,3/8/16,Singapore,Mobile
92035,116521,4654,Activity 4654,30/9/16,Singapore,Mobile
77762,100995,2237,Activity 2237,14/8/16,Japan,PC
68874,88988,494,Activity 494,9/7/16,Japan,Mobile
122331,150552,3481,Activity 3481,24/12/16,Indonesia,Mobile
108566,135902,7092,Activity 7092,18/11/16,Singapore,Mobile
126540,154746,4654,Activity 4654,30/12/16,Singapore,PC
98135,124182,10277,Activity 10277,19/10/16,Japan,Mobile
126770,155010,7051,Activity 7051,30/12/16,Singapore,PC
121701,149223,10369,Activity 10369,22/12/16,Singapore,PC
115896,144163,1625,Activity 1625,11/12/16,Singapore,Mobile
75328,97665,3481,Activity 3481,5/8/16,Indonesia,Mobile
105685,132686,9463,Activity 9463,8/11/16,Thailand,PC
96955,122666,10277,Activity 10277,15/10/16,Japan,Mobile
114558,142299,1119,Activity 1119,7/12/16,Indonesia,Mobile
94227,119426,3481,Activity 3481,7/10/16,Indonesia,PC
110405,138095,1625,Activity 1625,24/11/16,Singapore,PC
124826,153091,7496,Activity 7496,28/12/16,Singapore,PC
72539,94025,10277,Activity 10277,25/7/16,Japan,PC
87820,111216,10277,Activity 10277,14/9/16,Japan,PC
75676,98152,5962,Activity 5962,6/8/16,Japan,PC
76999,99936,9906,Activity 9906,11/8/16,Singapore,PC
92655,117347,7092,Activity 7092,2/10/16,Singapore,Mobile
93468,118395,10277,Activity 10277,4/10/16,Japan,PC
103338,130091,9906,Activity 9906,2/11/16,Singapore,Mobile
118232,146512,4654,Activity 4654,16/12/16,Singapore,PC
94244,119031,7051,Activity 7051,7/10/16,Singapore,Mobile
97822,123563,1205,Activity 1205,18/10/16,Singapore,PC
80134,103466,1625,Activity 1625,21/8/16,Singapore,Mobile
122703,150912,1625,Activity 1625,24/12/16,Singapore,PC
104346,131194,7051,Activity 7051,5/11/16,Singapore,Mobile
65379,84085,10277,Activity 10277,22/6/16,Japan,PC
91408,115727,4654,Activity 4654,27/9/16,Singapore,Mobile
120457,148710,10277,Activity 10277,20/12/16,Japan,Mobile
123816,152030,7051,Activity 7051,26/12/16,Singapore,Mobile
107985,135195,10190,Activity 10190,16/11/16,Japan,PC
99422,125665,3056,Activity 3056,22/10/16,Singapore,PC
106674,133807,7051,Activity 7051,12/11/16,Singapore,Mobile
79741,103128,9215,Activity 9215,20/8/16,Indonesia,Mobile
118484,146748,1625,Activity 1625,16/12/16,Singapore,Mobile
90798,114883,10277,Activity 10277,25/9/16,Japan,Mobile
100010,112410,5007,Activity 5007,24/10/16,Japan,PC
81953,105402,10277,Activity 10277,28/8/16,Japan,Mobile
84141,107444,1205,Activity 1205,3/9/16,Singapore,PC
121511,149757,8156,Activity 8156,22/12/16,Indonesia,Mobile
95903,121445,7092,Activity 7092,12/10/16,Singapore,Mobile
81814,105247,7347,Activity 7347,27/8/16,Thailand,Mobile
69502,89884,7087,Activity 7087,12/7/16,Thailand,PC
89910,113672,9461,Activity 9461,21/9/16,Thailand,Mobile
117918,146237,4654,Activity 4654,15/12/16,Singapore,Mobile
116291,144577,3481,Activity 3481,12/12/16,Indonesia,Mobile
75975,98531,1205,Activity 1205,7/8/16,Singapore,PC
79895,103187,3088,Activity 3088,20/8/16,Singapore,PC
71623,55270,405,Activity 405,21/7/16,Japan,PC
99950,125550,1625,Activity 1625,24/10/16,Singapore,PC
92098,116599,3088,Activity 3088,30/9/16,Singapore,PC
65562,84136,936,Activity 936,23/6/16,Japan,Mobile
124550,152807,7051,Activity 7051,27/12/16,Singapore,Mobile
76977,99809,7496,Activity 7496,11/8/16,Singapore,PC
93906,119019,4654,Activity 4654,6/10/16,Singapore,Mobile
92795,117505,9890,Activity 9890,2/10/16,Thailand,PC
92983,116348,7660,Activity 7660,3/10/16,Singapore,PC
127198,147971,4654,Activity 4654,31/12/16,Singapore,Mobile
125415,153657,1625,Activity 1625,28/12/16,Singapore,PC
80185,103545,3481,Activity 3481,21/8/16,Indonesia,Mobile
115568,143762,1625,Activity 1625,10/12/16,Singapore,Mobile
69841,90057,10190,Activity 10190,13/7/16,Japan,PC
98743,124901,3481,Activity 3481,20/10/16,Indonesia,Mobile
119589,147779,1205,Activity 1205,19/12/16,Singapore,PC
118001,146243,9215,Activity 9215,15/12/16,Indonesia,PC
95503,94915,1645,Activity 1645,11/10/16,Indonesia,PC
119519,147718,3481,Activity 3481,18/12/16,Indonesia,PC
82065,104910,478,Activity 478,28/8/16,Japan,PC
74830,97099,2888,Activity 2888,3/8/16,Japan,Mobile
95486,53377,3119,Activity 3119,11/10/16,Indonesia,PC
91187,115455,1625,Activity 1625,27/9/16,Singapore,Mobile
122093,143273,7092,Activity 7092,23/12/16,Singapore,PC
65679,84482,10277,Activity 10277,23/6/16,Japan,PC
115809,144065,4146,Activity 4146,11/12/16,Indonesia,PC
113671,141709,10190,Activity 10190,5/12/16,Japan,PC
81685,105123,1625,Activity 1625,27/8/16,Singapore,PC
99553,125866,10277,Activity 10277,23/10/16,Japan,PC
104128,130724,5168,Activity 5168,4/11/16,Indonesia,PC
97414,123288,9215,Activity 9215,17/10/16,Indonesia,Mobile
109838,137427,5405,Activity 5405,22/11/16,Thailand,Mobile
125913,154146,1625,Activity 1625,29/12/16,Singapore,Mobile
77856,101135,10277,Activity 10277,14/8/16,Japan,Mobile
73437,95271,10277,Activity 10277,28/7/16,Japan,PC
84945,105533,3168,Activity 3168,5/9/16,Indonesia,Mobile
98233,124306,1205,Activity 1205,19/10/16,Singapore,Mobile
96036,118873,3965,Activity 3965,12/10/16,Japan,PC
125698,153888,1205,Activity 1205,29/12/16,Singapore,PC
87043,110472,10277,Activity 10277,12/9/16,Japan,PC
65856,84720,6588,Activity 6588,24/6/16,Japan,Mobile
94026,119159,3056,Activity 3056,6/10/16,Singapore,Mobile
76939,99855,2799,Activity 2799,11/8/16,Japan,PC
92404,117000,10277,Activity 10277,1/10/16,Japan,PC
106793,125461,1565,Activity 1565,12/11/16,Singapore,Mobile
117310,145570,4654,Activity 4654,14/12/16,Singapore,PC
86690,107972,10277,Activity 10277,11/9/16,Japan,PC
71513,92627,6767,Activity 6767,20/7/16,Japan,PC
82278,103052,478,Activity 478,29/8/16,Japan,PC
110610,137702,1565,Activity 1565,25/11/16,Singapore,Mobile
89598,113362,10190,Activity 10190,20/9/16,Japan,Mobile
80738,102522,7051,Activity 7051,23/8/16,Singapore,Mobile
81613,105049,1565,Activity 1565,26/8/16,Singapore,Mobile
116760,130441,10277,Activity 10277,13/12/16,Japan,Mobile
80498,103838,2710,Activity 2710,22/8/16,Indonesia,PC
118265,146536,1205,Activity 1205,16/12/16,Singapore,PC
76851,99684,1625,Activity 1625,10/8/16,Singapore,PC
86541,109945,1205,Activity 1205,10/9/16,Singapore,PC
96551,122187,4146,Activity 4146,14/10/16,Indonesia,PC
73390,95215,9906,Activity 9906,28/7/16,Singapore,PC
110944,138688,10277,Activity 10277,26/11/16,Japan,Mobile
87441,110839,10277,Activity 10277,13/9/16,Japan,PC
124580,152847,7014,Activity 7014,27/12/16,Singapore,PC
78488,101905,6977,Activity 6977,16/8/16,Thailand,PC
80281,103628,3481,Activity 3481,22/8/16,Indonesia,PC
89048,112679,3481,Activity 3481,18/9/16,Indonesia,Mobile
106710,103851,4915,Activity 4915,12/11/16,Japan,PC
88630,110354,1872,Activity 1872,16/9/16,Taiwan,Mobile
123817,152029,7051,Activity 7051,26/12/16,Singapore,Mobile
102286,128845,1625,Activity 1625,30/10/16,Singapore,Mobile
95363,120830,1625,Activity 1625,11/10/16,Singapore,PC
105868,132949,1625,Activity 1625,9/11/16,Singapore,Mobile
118496,122524,7051,Activity 7051,16/12/16,Singapore,PC
81289,104527,3088,Activity 3088,25/8/16,Singapore,Mobile
98983,125173,6588,Activity 6588,21/10/16,Japan,PC
123048,151282,7051,Activity 7051,25/12/16,Singapore,Mobile
122435,150665,1625,Activity 1625,24/12/16,Singapore,PC
116404,144710,3481,Activity 3481,12/12/16,Indonesia,PC
125501,153785,1625,Activity 1625,29/12/16,Singapore,Mobile
94602,119927,10277,Activity 10277,8/10/16,Japan,Mobile
123622,151858,1625,Activity 1625,26/12/16,Singapore,Mobile
121211,149477,5836,Activity 5836,22/12/16,Japan,PC
96487,122137,3481,Activity 3481,14/10/16,Indonesia,Mobile
73798,95753,7347,Activity 7347,30/7/16,Thailand,Mobile
106736,133878,10277,Activity 10277,12/11/16,Japan,PC
99143,125340,10190,Activity 10190,21/10/16,Japan,PC
73800,95492,9215,Activity 9215,30/7/16,Indonesia,Mobile
110011,136059,8052,Activity 8052,23/11/16,Thailand,Mobile
66169,85170,10277,Activity 10277,26/6/16,Japan,PC
125955,154197,1625,Activity 1625,29/12/16,Singapore,Mobile
103670,130292,1119,Activity 1119,3/11/16,Indonesia,Mobile
78829,102260,9461,Activity 9461,17/8/16,Thailand,Mobile
126424,154657,7014,Activity 7014,30/12/16,Singapore,Mobile
125182,153461,7051,Activity 7051,28/12/16,Singapore,PC
67918,87555,7014,Activity 7014,5/7/16,Singapore,PC
94804,120152,3088,Activity 3088,9/10/16,Singapore,Mobile
73185,94954,10277,Activity 10277,27/7/16,Japan,Mobile
100065,126487,4654,Activity 4654,24/10/16,Singapore,PC
76029,98251,9215,Activity 9215,7/8/16,Indonesia,
120728,145763,1625,Activity 1625,21/12/16,Singapore,Mobile
87566,110975,1205,Activity 1205,13/9/16,Singapore,PC
116150,144417,1625,Activity 1625,11/12/16,Singapore,Mobile
114413,142591,2672,Activity 2672,7/12/16,Japan,PC
89969,113847,634,Activity 634,21/9/16,Japan,Mobile
86959,110388,5389,Activity 5389,11/9/16,Thailand,Mobile
70117,90789,10277,Activity 10277,15/7/16,Japan,PC
85458,81954,10369,Activity 10369,7/9/16,Singapore,PC
123134,151268,5405,Activity 5405,25/12/16,Thailand,
90247,114243,10277,Activity 10277,23/9/16,Japan,PC
125772,140206,10277,Activity 10277,29/12/16,Japan,PC
67586,86598,10277,Activity 10277,3/7/16,Japan,Mobile
91299,115558,2235,Activity 2235,27/9/16,Japan,PC
77301,100375,10277,Activity 10277,12/8/16,Japan,Mobile
112142,139958,9461,Activity 9461,30/11/16,Thailand,Mobile
84403,100384,5389,Activity 5389,4/9/16,Thailand,PC
71855,93082,10277,Activity 10277,22/7/16,Japan,PC
87573,110985,10277,Activity 10277,13/9/16,Japan,Mobile
90799,114966,7051,Activity 7051,25/9/16,Singapore,Mobile
116155,19913,6720,Activity 6720,11/12/16,Japan,Mobile
66681,85880,3481,Activity 3481,29/6/16,Indonesia,PC
115101,143310,9463,Activity 9463,9/12/16,Thailand,PC
104155,130837,7051,Activity 7051,4/11/16,Singapore,Mobile
95537,121058,7051,Activity 7051,11/10/16,Singapore,PC
91624,115980,4654,Activity 4654,28/9/16,Singapore,PC
65455,84167,6229,Activity 6229,22/6/16,Japan,PC
82284,105728,3481,Activity 3481,29/8/16,Indonesia,Mobile
109255,136699,5405,Activity 5405,20/11/16,Thailand,Mobile
94327,119584,7659,Activity 7659,7/10/16,Singapore,Mobile
124388,152644,3481,Activity 3481,27/12/16,Indonesia,Mobile
91031,115225,3481,Activity 3481,26/9/16,Indonesia,PC
117596,144325,1565,Activity 1565,14/12/16,Singapore,PC
101257,127752,3056,Activity 3056,27/10/16,Singapore,PC
66063,85012,10277,Activity 10277,26/6/16,Japan,PC
75965,98152,5962,Activity 5962,7/8/16,Japan,Mobile
101845,128406,7014,Activity 7014,29/10/16,Singapore,Mobile
105767,132586,3481,Activity 3481,8/11/16,Indonesia,PC
125972,154205,8119,Activity 8119,29/12/16,Japan,PC
105758,132794,1625,Activity 1625,8/11/16,Singapore,Mobile
87081,110515,3481,Activity 3481,12/9/16,Indonesia,Mobile
106130,100760,10277,Activity 10277,10/11/16,Japan,Mobile
101872,128434,7014,Activity 7014,29/10/16,Singapore,PC
76014,98577,3481,Activity 3481,7/8/16,Indonesia,Mobile
96150,121762,1625,Activity 1625,13/10/16,Singapore,Mobile
81423,104842,1625,Activity 1625,26/8/16,Singapore,Mobile
117729,145969,7097,Activity 7097,15/12/16,Singapore,Mobile
65922,84811,10190,Activity 10190,25/6/16,Japan,PC
112616,140496,9890,Activity 9890,2/12/16,Thailand,PC
107185,134354,3087,Activity 3087,13/11/16,Indonesia,Mobile
111232,139005,3481,Activity 3481,27/11/16,Indonesia,Mobile
72085,93299,10277,Activity 10277,23/7/16,Japan,Mobile
118898,147157,7051,Activity 7051,17/12/16,Singapore,PC
86040,108962,7245,Activity 7245,9/9/16,Japan,Mobile
65104,83410,494,Activity 494,21/6/16,Japan,PC
107366,134567,10277,Activity 10277,14/11/16,Japan,Mobile
83326,106694,2079,Activity 2079,1/9/16,Japan,PC
76663,99462,3481,Activity 3481,10/8/16,Indonesia,Mobile
63290,77111,4515,Activity 4515,10/6/16,Japan,PC
95622,121140,3088,Activity 3088,11/10/16,Singapore,PC
110288,137978,10277,Activity 10277,24/11/16,Japan,PC
90458,90265,10277,Activity 10277,24/9/16,Japan,PC
63747,81897,399,Activity 399,13/6/16,Japan,PC
72662,94148,4241,Activity 4241,25/7/16,Japan,PC
124669,152933,3481,Activity 3481,27/12/16,Indonesia,PC
122990,151227,7014,Activity 7014,25/12/16,Singapore,PC
66510,85603,10277,Activity 10277,28/6/16,Japan,PC
105843,132902,10277,Activity 10277,9/11/16,Japan,PC
80729,93589,3481,Activity 3481,23/8/16,Indonesia,Mobile
67703,84685,10190,Activity 10190,4/7/16,Japan,PC
96523,121278,7092,Activity 7092,14/10/16,Singapore,Mobile
127236,155490,1625,Activity 1625,31/12/16,Singapore,PC
120826,149059,3481,Activity 3481,21/12/16,Indonesia,Mobile
124728,152981,1565,Activity 1565,27/12/16,Singapore,PC
120326,46760,10277,Activity 10277,20/12/16,Japan,PC
91886,116313,440,Activity 440,29/9/16,Japan,PC
105046,131952,1625,Activity 1625,6/11/16,Singapore,Mobile
107796,134981,9461,Activity 9461,15/11/16,Thailand,PC
91766,113884,7500,Activity 7500,29/9/16,Singapore,PC
72098,93408,3481,Activity 3481,23/7/16,Indonesia,Mobile
121049,149216,2079,Activity 2079,21/12/16,Japan,PC
62391,80098,10277,Activity 10277,5/6/16,Japan,Mobile
113610,141604,1205,Activity 1205,5/12/16,Singapore,PC
75545,92127,10277,Activity 10277,6/8/16,Japan,PC
95396,120434,3237,Activity 3237,11/10/16,Japan,PC
70442,88310,10190,Activity 10190,16/7/16,Japan,Mobile
96318,72114,7051,Activity 7051,13/10/16,Singapore,Mobile
88501,111542,3535,Activity 3535,16/9/16,Japan,PC
112440,140280,7051,Activity 7051,1/12/16,Singapore,Mobile
121464,149711,7051,Activity 7051,22/12/16,Singapore,Mobile
105233,132155,7051,Activity 7051,7/11/16,Singapore,PC
